algo,startNode/endNode,budget,userID,totalPOI,totalCost,totalProfit,totalInterest,reachEndNode,totalPopInt,maxInterest,minInterest,tour,iter,groupID
ranClusterOnce,7,163.51700954486938,57412095@N05,5,458.2475006628387,3.4319169483341376,1.5918367346938764,True,2.511876841514007,0.7959183673469382,0.0,7-21-22-7-11-7-6-23-7,1,1.0
ranClusterOnce,7,163.51700954486938,85213921@N04,5,458.2475006628387,3.4319169483341376,0.384615384615385,True,1.9082661664747613,0.384615384615385,0.0,7-21-22-7-11-7-23-6-7,1,2.0
ranClusterOnce,7,163.51700954486938,15273063@N00,5,458.2475006628387,3.4319169483341376,0.0,True,1.7159584741670688,0.0,0.0,7-21-22-7-11-7-23-6-7,1,2.0
ranClusterOnce,7,163.51700954486938,73293249@N00,5,458.2475006628387,3.4319169483341376,0.0,True,1.7159584741670688,0.0,0.0,7-21-22-7-11-7-23-6-7,1,2.0
ranClusterOnce,7,163.51700954486938,48986833@N00,5,458.2475006628387,3.4319169483341376,2.0,True,2.715958474167069,1.0,0.0,7-21-22-7-11-7-23-6-7,1,2.0
ranClusterOnce,7,163.51700954486938,42183741@N05,5,458.2475006628387,3.4319169483341376,5.0,True,4.215958474167069,1.0,0.0,7-21-22-7-11-7-23-6-7,1,2.0
ranClusterOnce,7,163.51700954486938,27124254@N00,5,458.2475006628387,3.4319169483341376,5.0,True,4.215958474167069,1.0,0.0,7-21-22-7-11-7-23-6-7,1,2.0
ranClusterOnce,7,163.51700954486938,93852598@N00,5,458.2475006628387,3.4319169483341376,0.0,True,1.7159584741670688,0.0,0.0,7-21-22-7-11-7-23-6-7,1,2.0
ranClusterOnce,7,163.51700954486938,69708810@N00,5,458.2475006628387,3.4319169483341376,1.0,True,2.215958474167069,1.0,0.0,7-21-22-7-11-7-23-6-7,1,2.0
ranClusterOnce,7,163.51700954486938,40451262@N00,5,458.2475006628387,3.4319169483341376,5.015822784810126,True,4.223869866572132,1.0,0.0,7-21-22-7-11-7-23-6-7,1,2.0
ranClusterOnce,7,163.51700954486938,82568321@N00,5,458.2475006628387,3.4319169483341376,1.0,True,2.215958474167069,1.0,0.0,7-21-22-7-11-7-23-6-7,1,2.0
ranClusterOnce,7,163.51700954486938,70597029@N00,5,458.2475006628387,3.4319169483341376,1.0,True,2.215958474167069,1.0,0.0,7-21-22-7-11-7-23-6-7,1,2.0
ranClusterOnce,7,163.51700954486938,57449260@N00,5,458.2475006628387,3.4319169483341376,2.0,True,2.715958474167069,1.0,0.0,7-21-22-7-11-7-23-6-7,1,2.0
ranClusterOnce,7,163.51700954486938,66691654@N00,5,458.2475006628387,3.4319169483341376,0.0,True,1.7159584741670688,0.0,0.0,7-21-22-7-11-7-23-6-7,1,2.0
ranClusterOnce,7,163.51700954486938,35034355962@N01,5,458.2475006628387,3.4319169483341376,5.0,True,4.215958474167069,1.0,0.0,7-21-22-7-11-7-23-6-7,1,2.0
ranClusterOnce,7,163.51700954486938,13511601@N00,5,458.2475006628387,3.4319169483341376,1.0,True,2.215958474167069,1.0,0.0,7-21-22-7-11-7-23-6-7,1,2.0
ranClusterOnce,7,163.51700954486938,9416709@N08,5,458.2475006628387,3.4319169483341376,3.6726618705035934,True,3.5522894094188655,1.0,0.0,7-21-22-7-11-7-23-6-7,1,2.0
ranClusterOnce,7,163.51700954486938,22292214@N00,5,458.2475006628387,3.4319169483341376,0.48936170212766106,True,1.9606393252308993,0.24468085106383053,0.0,7-21-22-7-11-7-23-6-7,1,2.0
ranClusterOnce,7,163.51700954486938,68379435@N00,5,458.2475006628387,3.4319169483341376,5.0,True,4.215958474167069,1.0,0.0,7-21-22-7-11-7-23-6-7,1,2.0
ranClusterOnce,7,163.51700954486938,46769540@N00,5,458.2475006628387,3.4319169483341376,2.5198562443845463,True,2.975886596359342,1.0,0.03575920934411495,7-21-22-7-11-7-23-6-7,1,2.0
ranClusterOnce,7,163.51700954486938,30624156@N00,5,458.2475006628387,3.4319169483341376,6.780170781979562,True,5.10604386515685,1.0,0.5804484078576557,7-21-22-7-11-7-23-6-7,1,2.0
ranClusterOnce,7,163.51700954486938,79833224@N00,5,458.2475006628387,3.4319169483341376,0.0,True,1.7159584741670688,0.0,0.0,7-21-22-7-11-7-23-6-7,1,2.0
ranClusterOnce,7,163.51700954486938,49503207397@N01,5,458.2475006628387,3.4319169483341376,5.0,True,4.215958474167069,1.0,0.0,7-21-22-7-11-7-23-6-7,1,2.0
ranClusterOnce,7,163.51700954486938,29146273@N03,5,458.2475006628387,3.4319169483341376,7.0,True,5.215958474167069,1.0,0.0,7-21-22-7-11-7-23-6-7,1,2.0
ranClusterOnce,7,163.51700954486938,14864718@N02,5,458.2475006628387,3.4319169483341376,2.0,True,2.715958474167069,1.0,0.0,7-21-22-7-11-7-23-6-7,1,2.0
ranClusterOnce,7,163.51700954486938,98153629@N00,5,458.2475006628387,3.4319169483341376,0.04610065309258546,True,1.7390088007133615,0.009220130618517092,0.0,7-21-22-7-11-7-23-6-7,1,2.0
ranClusterOnce,7,163.51700954486938,64509021@N06,5,458.2475006628387,3.4319169483341376,5.0,True,4.215958474167069,1.0,0.0,7-21-22-7-11-7-23-6-7,1,2.0
ranClusterOnce,7,163.51700954486938,33455071@N00,5,458.2475006628387,3.4319169483341376,2.0,True,2.715958474167069,1.0,0.0,7-21-22-7-11-7-23-6-7,1,2.0
ranClusterOnce,7,163.51700954486938,39038071@N00,5,458.2475006628387,3.4319169483341376,2.0,True,2.715958474167069,1.0,0.0,7-21-22-7-11-7-23-6-7,1,2.0
ranClusterOnce,7,163.51700954486938,56619626@N05,5,458.2475006628387,3.4319169483341376,5.0,True,4.215958474167069,1.0,0.0,7-21-22-7-11-7-23-6-7,1,2.0
ranClusterOnce,7,163.51700954486938,32188688@N00,5,458.2475006628387,3.4319169483341376,1.8365137707064108,True,2.634215359520274,1.0,0.0,7-21-22-7-11-7-23-6-7,1,2.0
ranClusterOnce,7,163.51700954486938,17856604@N00,5,458.2475006628387,3.4319169483341376,2.1341853035143745,True,2.7830511259242563,1.0,0.0,7-22-21-7-11-7-23-6-7,1,3.0
ranClusterOnce,7,163.51700954486938,20532289@N00,5,458.2475006628387,3.4319169483341376,1.0,True,2.215958474167069,1.0,0.0,7-22-21-7-11-7-23-6-7,1,3.0
ranClusterOnce,7,163.51700954486938,37574483@N07,5,458.2475006628387,3.4319169483341376,0.0,True,1.7159584741670688,0.0,0.0,7-22-21-7-11-7-23-6-7,1,3.0
ranClusterOnce,7,163.51700954486938,10012675@N05,5,458.2475006628387,3.4319169483341376,5.0,True,4.215958474167069,1.0,0.0,7-22-21-7-11-7-23-6-7,1,3.0
ranClusterOnce,7,163.51700954486938,86993416@N00,5,458.2475006628387,3.4319169483341376,5.192889985421106,True,4.312403466877622,1.0,0.0,7-22-21-7-11-7-23-6-7,1,3.0
ranClusterOnce,7,163.51700954486938,54058921@N00,5,458.2475006628387,3.4319169483341376,5.0,True,4.215958474167069,1.0,0.0,7-22-21-7-11-7-23-6-7,1,3.0
ranClusterOnce,7,163.51700954486938,27291676@N06,5,458.2475006628387,3.4319169483341376,0.0,True,1.7159584741670688,0.0,0.0,7-22-21-7-11-7-23-6-7,1,3.0
ranClusterOnce,7,163.51700954486938,87106106@N00,5,458.2475006628387,3.4319169483341376,1.0,True,2.215958474167069,1.0,0.0,7-22-21-7-11-7-23-6-7,1,3.0
ranClusterOnce,7,163.51700954486938,20275330@N00,5,458.2475006628387,3.4319169483341376,1.0,True,2.215958474167069,1.0,0.0,7-22-21-7-11-7-23-6-7,1,3.0
ranClusterOnce,7,163.51700954486938,35034351963@N01,5,458.2475006628387,3.4319169483341376,0.0,True,1.7159584741670688,0.0,0.0,7-22-21-7-11-7-23-6-7,1,3.0
ranClusterOnce,7,163.51700954486938,8684258@N02,5,458.2475006628387,3.4319169483341376,5.0,True,4.215958474167069,1.0,0.0,7-22-21-7-11-7-23-6-7,1,3.0
ranClusterOnce,7,163.51700954486938,15580384@N05,5,458.2475006628387,3.4319169483341376,0.0,True,1.7159584741670688,0.0,0.0,7-22-21-7-11-7-23-6-7,1,3.0
ranClusterOnce,7,163.51700954486938,14816925@N00,5,458.2475006628387,3.4319169483341376,1.924733291496711,True,2.6783251199154243,0.2571383746470043,0.2028553498588019,7-22-21-7-11-7-23-6-7,1,3.0
ranClusterOnce,7,163.51700954486938,25133522@N00,5,458.2475006628387,3.4319169483341376,5.250949367088608,True,4.341433157711373,1.0,0.026160337552742642,7-22-21-7-11-7-23-6-7,1,3.0
ranClusterOnce,7,163.51700954486938,24741597@N00,5,458.2475006628387,3.4319169483341376,5.0,True,4.215958474167069,1.0,0.0,7-22-21-7-11-7-23-6-7,1,3.0
ranClusterOnce,7,163.51700954486938,44129804@N03,5,458.2475006628387,3.4319169483341376,1.0,True,2.215958474167069,1.0,0.0,7-22-21-7-11-7-23-6-7,1,3.0
ranClusterOnce,7,163.51700954486938,51149594@N07,5,458.2475006628387,3.4319169483341376,5.039916348426987,True,4.235916648380562,1.0,0.006410256410256414,7-22-21-7-11-7-23-6-7,1,3.0
ranClusterOnce,7,163.51700954486938,41969093@N00,5,458.2475006628387,3.4319169483341376,1.0,True,2.215958474167069,1.0,0.0,7-22-21-7-11-7-23-6-7,1,3.0
ranClusterOnce,7,163.51700954486938,10031363@N00,5,458.2475006628387,3.4319169483341376,5.0,True,4.215958474167069,1.0,0.0,7-22-21-7-11-7-23-6-7,1,3.0
ranClusterOnce,7,163.51700954486938,24585780@N00,5,458.2475006628387,3.4319169483341376,5.0,True,4.215958474167069,1.0,0.0,7-22-21-7-11-7-23-6-7,1,3.0
ranClusterOnce,7,163.51700954486938,92354342@N00,5,458.2475006628387,3.4319169483341376,0.0,True,1.7159584741670688,0.0,0.0,7-22-21-7-11-7-23-6-7,1,3.0
ranClusterOnce,7,163.51700954486938,93851844@N00,5,458.2475006628387,3.4319169483341376,5.0,True,4.215958474167069,1.0,0.0,7-22-21-7-11-7-23-6-7,1,3.0
ranClusterOnce,7,163.51700954486938,98453206@N00,5,458.2475006628387,3.4319169483341376,0.0,True,1.7159584741670688,0.0,0.0,7-22-21-7-11-7-23-6-7,1,3.0
ranClusterOnce,7,163.51700954486938,24566752@N05,5,458.2475006628387,3.4319169483341376,0.0,True,1.7159584741670688,0.0,0.0,7-22-21-7-11-7-23-6-7,1,3.0
ranClusterOnce,7,163.51700954486938,18383768@N00,5,458.2475006628387,3.4319169483341376,1.0,True,2.215958474167069,1.0,0.0,7-22-21-7-11-7-23-6-7,1,3.0
ranClusterOnce,7,163.51700954486938,57958712@N00,5,458.2475006628387,3.4319169483341376,1.9661202816576249,True,2.6990186149958815,1.0,0.03618838739466704,7-22-21-7-11-7-23-6-7,1,3.0
ranClusterOnce,7,163.51700954486938,19761391@N06,5,458.2475006628387,3.4319169483341376,1.0,True,2.215958474167069,1.0,0.0,7-22-21-7-11-7-23-6-7,1,3.0
ranClusterOnce,7,163.51700954486938,26372307@N03,5,458.2475006628387,3.4319169483341376,0.0,True,1.7159584741670688,0.0,0.0,7-22-21-7-11-7-23-6-7,1,3.0
ranClusterOnce,7,163.51700954486938,65320201@N03,5,458.2475006628387,3.4319169483341376,0.03148254149971382,True,1.7316997449169258,0.03148254149971382,0.0,7-22-21-7-11-7-23-6-7,1,3.0
ranClusterOnce,7,163.51700954486938,28066281@N03,5,458.2475006628387,3.4319169483341376,5.0,True,4.215958474167069,1.0,0.0,7-22-21-7-11-7-23-6-7,1,3.0
ranClusterOnce,7,163.51700954486938,30739892@N03,5,458.2475006628387,3.4319169483341376,1.853565466253278,True,2.6427412072937075,1.0,0.0,7-21-22-7-11-7-6-23-7,1,4.0
ranClusterOnce,7,163.51700954486938,51035729697@N01,5,458.2475006628387,3.4319169483341376,0.47672336615935573,True,1.9543201572467468,0.09534467323187115,0.0,7-21-22-7-11-7-6-23-7,1,4.0
ranClusterOnce,7,163.51700954486938,10602166@N06,5,458.2475006628387,3.4319169483341376,5.0,True,4.215958474167069,1.0,0.0,7-21-22-7-11-7-6-23-7,1,4.0
ranClusterOnce,7,163.51700954486938,44124367252@N01,5,458.2475006628387,3.4319169483341376,2.1692585895117547,True,2.800587768922946,1.0,0.002169981916817352,7-21-22-7-11-7-6-23-7,1,4.0
ranClusterOnce,7,163.51700954486938,44654079@N05,5,458.2475006628387,3.4319169483341376,0.2702134890474866,True,1.851065218690812,0.09895881607810428,0.0,7-21-22-7-11-7-6-23-7,1,4.0
ranClusterOnce,7,163.51700954486938,25653648@N08,5,458.2475006628387,3.4319169483341376,0.0,True,1.7159584741670688,0.0,0.0,7-21-22-7-11-7-6-23-7,1,4.0
ranClusterOnce,7,163.51700954486938,61861930@N00,5,458.2475006628387,3.4319169483341376,1.121788772597526,True,2.276852860465832,0.2102759276879162,0.0,7-21-22-7-11-7-6-23-7,1,4.0
ranClusterOnce,7,163.51700954486938,36061217@N04,5,458.2475006628387,3.4319169483341376,5.4268894796809715,True,4.4294032140075545,1.0,0.0,7-21-22-7-11-7-6-23-7,1,4.0
ranClusterOnce,7,163.51700954486938,74547255@N00,5,458.2475006628387,3.4319169483341376,0.061106998930833115,True,1.7465119736324854,0.020560901389916935,0.0,7-21-22-7-11-7-6-23-7,1,4.0
ranClusterOnce,7,163.51700954486938,20605823@N00,5,458.2475006628387,3.4319169483341376,5.363117496555795,True,4.397517222444966,1.0,0.0,7-21-22-7-11-7-6-23-7,1,4.0
ranClusterOnce,7,163.51700954486938,43354049@N00,5,458.2475006628387,3.4319169483341376,1.0,True,2.215958474167069,1.0,0.0,7-21-22-7-11-7-6-23-7,1,4.0
ranClusterOnce,7,163.51700954486938,19614198@N00,5,458.2475006628387,3.4319169483341376,5.0,True,4.215958474167069,1.0,0.0,7-21-22-7-11-7-6-23-7,1,4.0
ranClusterOnce,7,163.51700954486938,33906853@N00,5,458.2475006628387,3.4319169483341376,5.112492419648271,True,4.2722046839912045,1.0,0.0,7-21-22-7-11-7-6-23-7,1,4.0
ranClusterOnce,7,163.51700954486938,69843317@N00,5,458.2475006628387,3.4319169483341376,5.0,True,4.215958474167069,1.0,0.0,7-21-22-7-11-7-6-23-7,1,4.0
ranClusterOnce,7,163.51700954486938,67194633@N00,5,458.2475006628387,3.4319169483341376,0.6831325301204826,True,2.05752473922731,0.3415662650602413,0.0,7-21-22-7-11-7-6-23-7,1,4.0
ranClusterOnce,7,163.51700954486938,29052829@N00,5,458.2475006628387,3.4319169483341376,5.002759889604416,True,4.217338418969277,1.0,0.0,7-21-22-7-11-7-6-23-7,1,4.0
ranClusterOnce,7,163.51700954486938,84197163@N00,5,458.2475006628387,3.4319169483341376,5.8941441441441444,True,4.663030546239141,1.0,0.07545045045045046,7-21-22-7-11-7-6-23-7,1,4.0
ranClusterOnce,7,163.51700954486938,26344918@N04,5,458.2475006628387,3.4319169483341376,5.0,True,4.215958474167069,1.0,0.0,7-21-22-7-11-7-6-23-7,1,4.0
ranClusterOnce,7,163.51700954486938,75546495@N03,5,458.2475006628387,3.4319169483341376,1.4954594428197623,True,2.46368819557695,0.7477297214098811,0.0,7-21-22-7-11-7-6-23-7,1,4.0
ranClusterOnce,7,163.51700954486938,41814550@N00,5,458.2475006628387,3.4319169483341376,0.0,True,1.7159584741670688,0.0,0.0,7-21-22-7-11-7-6-23-7,1,4.0
ranClusterOnce,7,163.51700954486938,76551426@N00,5,458.2475006628387,3.4319169483341376,0.0,True,1.7159584741670688,0.0,0.0,7-21-22-7-11-7-6-23-7,1,4.0
ranClusterOnce,7,163.51700954486938,14954127@N00,5,458.2475006628387,3.4319169483341376,1.0,True,2.215958474167069,1.0,0.0,7-21-22-7-11-7-6-23-7,1,4.0
ranClusterOnce,7,163.51700954486938,38030421@N08,5,458.2475006628387,3.4319169483341376,0.0,True,1.7159584741670688,0.0,0.0,7-21-22-7-11-7-6-23-7,1,4.0
ranClusterOnce,7,163.51700954486938,34427466731@N01,5,458.2475006628387,3.4319169483341376,1.559499888367939,True,2.4957084183510383,0.8070997990622899,0.0,7-21-22-7-11-7-6-23-7,1,4.0
ranClusterOnce,7,163.51700954486938,41101678@N00,5,458.2475006628387,3.4319169483341376,0.0,True,1.7159584741670688,0.0,0.0,7-21-22-7-11-7-6-23-7,1,4.0
ranClusterOnce,7,163.51700954486938,15743963@N08,5,458.2475006628387,3.4319169483341376,5.0,True,4.215958474167069,1.0,0.0,7-21-22-7-11-7-6-23-7,1,4.0
ranClusterOnce,7,163.51700954486938,61239510@N00,5,458.2475006628387,3.4319169483341376,2.7856517935258056,True,3.1087843709299716,1.0,0.07699037620297465,7-21-22-7-11-7-6-23-7,1,4.0
ranClusterOnce,7,163.51700954486938,44576730@N06,5,458.2475006628387,3.4319169483341376,0.46875000000000006,True,1.9503334741670688,0.09375000000000001,0.0,7-21-22-7-11-7-6-23-7,1,4.0
ranClusterOnce,7,163.51700954486938,9492113@N02,5,458.2475006628387,3.4319169483341376,1.0586490444185785,True,2.245282996376358,1.0,0.0,7-21-22-7-11-7-6-23-7,1,4.0
ranClusterOnce,7,163.51700954486938,37996606796@N01,5,458.2475006628387,3.4319169483341376,0.16932907348242826,True,1.800623010908283,0.16932907348242826,0.0,7-21-22-7-11-7-6-23-7,1,4.0
ranClusterOnce,7,163.51700954486938,59525924@N05,4,421.55239483167463,3.599227426364075,4.476584022038568,True,4.037905724201321,1.0,0.11294765840220392,7-21-22-7-11-7-16-7,1,5.0
ranClusterOnce,7,163.51700954486938,37649829@N03,4,421.55239483167463,3.599227426364075,1.0,True,2.2996137131820378,1.0,0.0,7-21-22-7-11-7-16-7,1,5.0
ranClusterOnce,7,163.51700954486938,48784629@N00,4,421.55239483167463,3.599227426364075,0.06805013135479367,True,1.8336387788594344,0.01242457208599763,0.003194517274394555,7-21-22-7-11-7-16-7,1,5.0
ranClusterOnce,7,163.51700954486938,73101728@N00,4,421.55239483167463,3.599227426364075,4.0,True,3.7996137131820378,1.0,0.0,7-21-22-7-11-7-16-7,1,5.0
ranClusterOnce,7,163.51700954486938,33745415@N00,4,421.55239483167463,3.599227426364075,0.0,True,1.7996137131820376,0.0,0.0,7-21-22-7-11-7-16-7,1,5.0
ranClusterOnce,7,163.51700954486938,32665807@N06,4,421.55239483167463,3.599227426364075,4.009230618156822,True,3.804229022260449,1.0,0.0,7-21-22-7-11-7-16-7,1,5.0
ranClusterOnce,7,163.51700954486938,76222606@N03,4,421.55239483167463,3.599227426364075,0.0,True,1.7996137131820376,0.0,0.0,7-21-22-7-11-7-16-7,1,5.0
ranClusterOnce,7,163.51700954486938,7680826@N04,4,421.55239483167463,3.599227426364075,0.0,True,1.7996137131820376,0.0,0.0,7-21-22-7-11-7-16-7,1,5.0
ranClusterOnce,7,163.51700954486938,37256969@N08,4,421.55239483167463,3.599227426364075,0.8044692737430166,True,2.2018483500535457,0.8044692737430166,0.0,7-21-22-7-11-7-16-7,1,5.0
ranClusterOnce,7,163.51700954486938,9942515@N05,4,421.55239483167463,3.599227426364075,2.0,True,2.7996137131820378,1.0,0.0,7-21-22-7-11-7-16-7,1,5.0
ranClusterOnce,7,163.51700954486938,44124367522@N01,4,421.55239483167463,3.599227426364075,0.021706612863951036,True,1.8104670196140131,0.011062023863359654,0.0014262357811249866,7-21-22-7-11-7-16-7,1,5.0
ranClusterOnce,7,163.51700954486938,41745522@N08,4,421.55239483167463,3.599227426364075,4.0,True,3.7996137131820378,1.0,0.0,7-21-22-7-11-7-16-7,1,5.0
ranClusterOnce,7,163.51700954486938,67917860@N00,4,421.55239483167463,3.599227426364075,0.0,True,1.7996137131820376,0.0,0.0,7-21-22-7-11-7-16-7,1,5.0
ranClusterOnce,7,163.51700954486938,69349066@N00,4,421.55239483167463,3.599227426364075,1.003314393939394,True,2.3012709101517346,1.0,0.0,7-21-22-7-11-7-16-7,1,5.0
ranClusterOnce,7,163.51700954486938,65173084@N00,4,421.55239483167463,3.599227426364075,0.0,True,1.7996137131820376,0.0,0.0,7-21-22-7-11-7-16-7,1,5.0
ranClusterOnce,7,163.51700954486938,59724445@N07,4,421.55239483167463,3.599227426364075,2.0,True,2.7996137131820378,1.0,0.0,7-21-22-7-11-7-16-7,1,5.0
ranClusterOnce,7,163.51700954486938,41555937@N00,4,421.55239483167463,3.599227426364075,4.0,True,3.7996137131820378,1.0,0.0,7-21-22-7-11-7-16-7,1,5.0
ranClusterOnce,7,163.51700954486938,23739231@N00,4,421.55239483167463,3.599227426364075,1.0,True,2.2996137131820378,1.0,0.0,7-21-22-7-11-7-16-7,1,5.0
ranClusterOnce,7,163.51700954486938,55289779@N00,4,421.55239483167463,3.599227426364075,4.627747822480298,True,4.113487624422187,1.0,0.010991289921194533,7-21-22-7-11-7-16-7,1,5.0
ranClusterOnce,7,163.51700954486938,71401076@N00,4,421.55239483167463,3.599227426364075,4.780138568129332,True,4.189682997246703,1.0,0.0,7-21-22-7-11-7-16-7,1,5.0
ranClusterOnce,7,163.51700954486938,44124427374@N01,4,421.55239483167463,3.599227426364075,0.0,True,1.7996137131820376,0.0,0.0,7-21-22-7-11-7-16-7,1,5.0
ranClusterOnce,7,163.51700954486938,12925338@N07,4,421.55239483167463,3.599227426364075,0.0,True,1.7996137131820376,0.0,0.0,7-21-22-7-11-7-16-7,1,5.0
ranClusterOnce,7,163.51700954486938,27031977@N04,4,421.55239483167463,3.599227426364075,2.0,True,2.7996137131820378,1.0,0.0,7-21-22-7-11-7-16-7,1,5.0
ranClusterOnce,7,163.51700954486938,12369809@N07,4,421.55239483167463,3.599227426364075,5.0497023809523816,True,4.324464903658228,1.0,0.0,7-21-22-7-11-7-16-7,1,5.0
ranClusterOnce,7,163.51700954486938,43334562@N00,4,421.55239483167463,3.599227426364075,2.2736771149309067,True,2.936452270647491,1.0,0.0,7-21-22-7-11-7-16-7,1,5.0
ranClusterOnce,7,163.51700954486938,12693197@N06,4,421.55239483167463,3.599227426364075,1.0,True,2.2996137131820378,1.0,0.0,7-21-22-7-11-7-16-7,1,5.0
ranClusterOnce,7,163.51700954486938,65846543@N00,4,421.55239483167463,3.599227426364075,4.0,True,3.7996137131820378,1.0,0.0,7-21-22-7-11-7-16-7,1,5.0
